Sample_number,Production_system,Scan_type,Freshness,X908.1,X914.294,X920.489,X926.683,X932.877,X939.072,X945.266,X951.46,X957.655,X963.849,X970.044,X976.238,X982.432,X988.627,X994.821,X1001.015,X1007.21,X1013.404,X1019.598,X1025.793,X1031.987,X1038.181,X1044.376,X1050.57,X1056.764,X1062.959,X1069.153,X1075.348,X1081.542,X1087.736,X1093.931,X1100.125,X1106.319,X1112.514,X1118.708,X1124.902,X1131.097,X1137.291,X1143.485,X1149.68,X1155.874,X1162.069,X1168.263,X1174.457,X1180.652,X1186.846,X1193.04,X1199.235,X1205.429,X1211.623,X1217.818,X1224.012,X1230.206,X1236.401,X1242.595,X1248.789,X1254.984,X1261.178,X1267.373,X1273.567,X1279.761,X1285.956,X1292.15,X1298.344,X1304.539,X1310.733,X1316.927,X1323.122,X1329.316,X1335.51,X1341.705,X1347.899,X1354.094,X1360.288,X1366.482,X1372.677,X1378.871,X1385.065,X1391.26,X1397.454,X1403.648,X1409.843,X1416.037,X1422.231,X1428.426,X1434.62,X1440.814,X1447.009,X1453.203,X1459.398,X1465.592,X1471.786,X1477.981,X1484.175,X1490.369,X1496.564,X1502.758,X1508.952,X1515.147,X1521.341,X1527.535,X1533.73,X1539.924,X1546.119,X1552.313,X1558.507,X1564.702,X1570.896,X1577.09,X1583.285,X1589.479,X1595.673,X1601.868,X1608.062,X1614.256,X1620.451,X1626.645,X1632.839,X1639.034,X1645.228,X1651.423,X1657.617,X1663.811,X1670.006,X1676.2
374481,ORG,0,1,0.9565647,0.91685,0.8856137,0.856144,0.8293227,0.8217243,0.8243656,0.8380963,0.8570321,0.8749434,0.8851874,0.8917292,0.8976824,0.9004585,0.9000089,0.8988023,0.897863,0.8997489,0.8875084,0.8787196,0.8707452,0.8625612,0.8567795,0.8518771,0.8480409,0.8453974,0.8441665,0.8455229,0.848409,0.8538915,0.861774,0.8689856,0.8774278,0.8861142,0.897868,0.916024,0.9434174,0.9817558,1.025621,1.063146,1.093683,1.114898,1.133485,1.147447,1.160293,1.169251,1.173647,1.176975,1.177402,1.176906,1.176195,1.17546,1.174692,1.173599,1.172088,1.169908,1.168225,1.16812,1.169564,1.172882,1.177126,1.182897,1.191229,1.201933,1.215105,1.23091,1.249161,1.26908,1.289044,1.309421,1.328491,1.344877,1.360241,1.374707,1.389853,1.408918,1.433277,1.46287,1.493234,1.518025,1.535607,1.547778,1.556448,1.56278,1.568542,1.572602,1.576019,1.578453,1.58057,1.581825,1.581845,1.582029,1.581233,1.580842,1.57937,1.577443,1.57599,1.574067,1.572023,1.571134,1.571455,1.568464,1.563391,1.559196,1.555037,1.552464,1.549398,1.547072,1.544294,1.541537,1.539207,1.536343,1.534409,1.532562,1.530545,1.529085,1.526382,1.524701,1.522024,1.520032,1.517202,1.516817,1.515596,1.515074,1.514014
377460,MAR,2,1,1.084384,1.072992,1.069018,1.05998,1.054274,1.052594,1.062408,1.070937,1.074096,1.08788,1.086378,1.088807,1.090326,1.088469,1.088506,1.088996,1.096573,1.125317,1.091645,1.078891,1.07607,1.066454,1.063025,1.060746,1.057754,1.053623,1.05366,1.054179,1.055183,1.057591,1.061334,1.06355,1.067895,1.072063,1.078723,1.094209,1.101664,1.108295,1.117457,1.126107,1.131939,1.135094,1.137627,1.140228,1.142158,1.144517,1.14484,1.146052,1.147261,1.147212,1.146114,1.144731,1.143257,1.142027,1.141328,1.140851,1.140343,1.140319,1.139834,1.139694,1.140018,1.140057,1.140624,1.14243,1.143835,1.145883,1.147712,1.149071,1.150889,1.152431,1.153444,1.15482,1.157508,1.160108,1.161193,1.161407,1.161885,1.163226,1.165244,1.166533,1.166718,1.167133,1.168133,1.16855,1.168914,1.169492,1.169579,1.169497,1.169818,1.169837,1.169842,1.170015,1.169844,1.170223,1.169928,1.170309,1.17038,1.170862,1.170832,1.172816,1.175593,1.175197,1.172112,1.170226,1.169561,1.169719,1.169305,1.168993,1.168964,1.169015,1.168616,1.168071,1.168203,1.167546,1.167467,1.16731,1.167045,1.166857,1.166723,1.166412,1.16645,1.166085,1.166595,1.166838,1.167986
377460,MAR,2,1,1.103622,1.097667,1.093338,1.082628,1.078704,1.075938,1.087224,1.094683,1.097823,1.108786,1.107298,1.108912,1.110719,1.107992,1.109057,1.107903,1.116752,1.143364,1.112249,1.098823,1.095657,1.088553,1.085957,1.083192,1.08071,1.077276,1.07466,1.076463,1.078243,1.080524,1.083242,1.085543,1.089221,1.09258,1.099624,1.115001,1.120901,1.127116,1.135822,1.144286,1.149886,1.152624,1.155495,1.158093,1.160387,1.161252,1.16198,1.16326,1.164072,1.163887,1.162726,1.161043,1.158956,1.157439,1.156331,1.155742,1.155573,1.155268,1.154732,1.154333,1.154655,1.154664,1.155048,1.15679,1.158308,1.160208,1.161884,1.163247,1.165038,1.166881,1.168064,1.16935,1.171803,1.174614,1.176279,1.176515,1.17683,1.178266,1.180017,1.1812,1.181421,1.181644,1.182552,1.18307,1.183727,1.184128,1.183974,1.184226,1.184393,1.184298,1.184471,1.184728,1.184497,1.18508,1.185067,1.185331,1.185531,1.186074,1.186149,1.18804,1.191311,1.190398,1.187329,1.185459,1.185062,1.184992,1.184736,1.184559,1.184047,1.183898,1.183666,1.183228,1.183298,1.182562,1.182303,1.1821,1.1815,1.181412,1.181007,1.180953,1.18083,1.180412,1.180723,1.180907,1.181617
374479,ORG,2,0,1.104751,1.09111,1.084003,1.075385,1.063223,1.05614,1.063012,1.065773,1.072294,1.080531,1.090405,1.093452,1.09456,1.094383,1.09327,1.091151,1.088095,1.08704,1.083136,1.078448,1.073597,1.069299,1.066131,1.063832,1.06094,1.059476,1.058895,1.058382,1.058491,1.060431,1.06141,1.063746,1.067091,1.068568,1.070082,1.075539,1.084064,1.095429,1.105874,1.114601,1.120713,1.124371,1.127522,1.130317,1.131997,1.132887,1.134466,1.134487,1.135271,1.134837,1.134127,1.133412,1.132517,1.131621,1.130591,1.130107,1.129268,1.129293,1.129157,1.129412,1.130076,1.130598,1.131557,1.132798,1.134876,1.13729,1.139466,1.141229,1.142917,1.144945,1.146514,1.147991,1.149827,1.15197,1.153749,1.155171,1.156889,1.158806,1.160775,1.161785,1.16221,1.163194,1.164095,1.164574,1.164965,1.165203,1.165025,1.164615,1.164257,1.163647,1.163881,1.163721,1.164255,1.164861,1.165391,1.165696,1.165951,1.165481,1.164959,1.16475,1.165137,1.164604,1.164509,1.16439,1.164555,1.164571,1.164883,1.164509,1.164409,1.163596,1.163178,1.162784,1.162361,1.161976,1.161681,1.161863,1.161626,1.161533,1.161597,1.161281,1.161627,1.161597,1.16131,1.160623,1.160076
372758,2 stars,2,0,1.011508,0.9822214,0.9526148,0.9334598,0.9135711,0.9066581,0.9100839,0.9239786,0.9367257,0.9481474,0.9555137,0.9599958,0.9619651,0.9633518,0.9612932,0.9609396,0.9630723,0.9721411,0.9562492,0.9463987,0.9380053,0.9308995,0.9239364,0.9171246,0.9137477,0.9119326,0.9127737,0.9147749,0.9198729,0.9256035,0.9322866,0.9397315,0.9472593,0.9553881,0.9649453,0.9827895,1.005584,1.034939,1.069408,1.098421,1.119049,1.13372,1.142521,1.149956,1.15591,1.159378,1.162421,1.161607,1.162203,1.16126,1.160242,1.160543,1.162072,1.162858,1.163459,1.164554,1.166256,1.167611,1.168756,1.170824,1.174429,1.178176,1.181624,1.18671,1.193884,1.201929,1.211779,1.223598,1.235462,1.247648,1.258904,1.268579,1.278745,1.289517,1.300936,1.313329,1.328057,1.345176,1.361217,1.373894,1.382404,1.388226,1.393199,1.397051,1.399863,1.401562,1.402845,1.404548,1.405615,1.40609,1.406072,1.405938,1.406213,1.406065,1.405183,1.403105,1.401358,1.399083,1.396455,1.395299,1.395134,1.390182,1.384794,1.380399,1.377353,1.37482,1.372556,1.371711,1.371366,1.370807,1.371248,1.371669,1.372527,1.373416,1.374362,1.376046,1.377026,1.378226,1.379017,1.379685,1.380625,1.381811,1.382218,1.381283,1.381373
374468,CONV,1,1,1.075052,1.046143,1.038771,0.9963992,0.9802153,0.9606885,0.9972585,0.9963086,0.9989061,1.037415,1.03981,1.037536,1.043417,1.037293,1.038868,1.034102,1.037979,1.040006,1.02899,1.01332,1.037094,1.008015,0.9972326,0.9936534,0.9956784,0.9863544,0.9793919,0.9847922,0.9877513,0.992947,1.001754,1.004939,1.013175,1.016701,1.034257,1.045717,1.060652,1.089183,1.11653,1.14092,1.161743,1.172732,1.182092,1.189294,1.195161,1.200359,1.202205,1.204278,1.206842,1.203294,1.204195,1.202132,1.20022,1.196639,1.196051,1.196349,1.19544,1.196194,1.193456,1.194531,1.200602,1.200071,1.202313,1.212375,1.219786,1.229179,1.238352,1.245993,1.255641,1.263561,1.271101,1.278809,1.285782,1.292377,1.299109,1.308119,1.318267,1.325869,1.334546,1.34585,1.351347,1.354912,1.357313,1.356578,1.357822,1.361398,1.359454,1.359965,1.361819,1.361085,1.361181,1.362783,1.361048,1.363208,1.360889,1.359462,1.358461,1.359893,1.357905,1.356871,1.359554,1.357761,1.353415,1.35175,1.350503,1.353202,1.349805,1.351235,1.348522,1.347297,1.346231,1.344518,1.345709,1.342849,1.344055,1.342334,1.341923,1.342034,1.340738,1.343657,1.346071,1.345009,1.352757,1.363119,1.370453
374480,ORG,1,1,1.000165,0.9679967,0.9479002,0.9224262,0.9026947,0.8959017,0.9065292,0.9193681,0.9392363,0.9582065,0.9661924,0.9731646,0.9792202,0.9814125,0.9815904,0.9805058,0.9760795,0.9773533,0.9662188,0.9563572,0.9513941,0.9420767,0.9353912,0.9302242,0.9253265,0.9222171,0.9211747,0.9224158,0.9250116,0.9298428,0.9350457,0.9414309,0.9486241,0.9553315,0.965037,0.9814404,1.004115,1.034938,1.067458,1.095419,1.115585,1.131006,1.142617,1.151654,1.15846,1.16408,1.16667,1.169004,1.169978,1.169802,1.169199,1.167982,1.16616,1.164494,1.163085,1.161766,1.160864,1.16075,1.161111,1.162793,1.165714,1.169196,1.174256,1.181528,1.189721,1.198855,1.209051,1.220137,1.231146,1.242097,1.252257,1.260821,1.269204,1.277148,1.285265,1.294712,1.306857,1.321475,1.335712,1.34776,1.355933,1.36172,1.365909,1.368661,1.370863,1.372882,1.373851,1.374434,1.375288,1.375338,1.375407,1.3756,1.37544,1.37541,1.374753,1.37413,1.372852,1.371861,1.370846,1.370507,1.371248,1.368999,1.366575,1.36437,1.362287,1.361161,1.360056,1.359181,1.357305,1.35604,1.354605,1.353342,1.352566,1.351161,1.350039,1.348842,1.348042,1.347163,1.346032,1.345005,1.344751,1.344135,1.343548,1.343669,1.344249
377459,CF,2,1,1.134516,1.122489,1.11403,1.110352,1.104539,1.104459,1.112839,1.116438,1.11534,1.128614,1.127247,1.128854,1.127659,1.131348,1.129368,1.128218,1.138692,1.174497,1.140289,1.12227,1.11972,1.114048,1.10927,1.108309,1.108523,1.104782,1.104335,1.106589,1.106955,1.108441,1.111361,1.11284,1.115736,1.119012,1.125425,1.141168,1.144107,1.145689,1.151604,1.158239,1.163754,1.165842,1.1677,1.170683,1.171004,1.172438,1.173674,1.174201,1.175288,1.174325,1.173208,1.171305,1.169989,1.168252,1.167927,1.167681,1.167288,1.166871,1.166209,1.166376,1.166563,1.16641,1.166676,1.168021,1.169224,1.170492,1.172499,1.173653,1.174162,1.174788,1.175622,1.177052,1.179438,1.182003,1.183455,1.183432,1.183149,1.183809,1.184934,1.185401,1.18486,1.184963,1.186098,1.186493,1.186926,1.18749,1.187503,1.187761,1.187804,1.187802,1.18786,1.188078,1.187825,1.188419,1.188903,1.189404,1.190001,1.190459,1.189951,1.192253,1.195375,1.194715,1.191594,1.190107,1.189633,1.18952,1.189172,1.189302,1.188717,1.188851,1.188354,1.188075,1.188025,1.187031,1.186597,1.186624,1.186285,1.186242,1.185871,1.185575,1.185772,1.185906,1.18566,1.186443,1.186974
378320,STD,1,1,1.015819,0.9877635,0.9640981,0.9445099,0.9267591,0.9217141,0.9261732,0.9420126,0.9629717,0.975354,0.9857066,0.9924607,0.9928373,0.9945767,0.9922644,0.9877877,0.9866655,0.9932938,0.9758051,0.9662942,0.9557957,0.9499847,0.9448124,0.9402298,0.9356746,0.9338173,0.9338827,0.9346465,0.9374372,0.9426691,0.948357,0.9557626,0.9629555,0.9721604,0.9807891,0.9988435,1.022609,1.05369,1.087768,1.1158,1.13658,1.150317,1.160507,1.168325,1.174591,1.180296,1.183119,1.183696,1.183856,1.183049,1.180647,1.178834,1.177022,1.175536,1.173744,1.171803,1.170771,1.170193,1.171619,1.174228,1.176928,1.181359,1.187333,1.194418,1.203159,1.213603,1.2254,1.237489,1.250067,1.26299,1.274378,1.284397,1.293847,1.30343,1.312863,1.323082,1.336429,1.352611,1.368644,1.380739,1.38916,1.395088,1.398842,1.401915,1.403442,1.40507,1.406321,1.407261,1.407415,1.407168,1.407293,1.406996,1.406935,1.406501,1.406929,1.405891,1.405231,1.403598,1.402078,1.402468,1.403581,1.401788,1.398275,1.395523,1.393598,1.391279,1.390227,1.388286,1.386912,1.385541,1.383788,1.382338,1.380157,1.378639,1.376619,1.376208,1.374163,1.373231,1.372162,1.37062,1.369445,1.368866,1.367674,1.366269,1.365168
373388,2 stars,0,0,1.018177,0.9741283,0.9457767,0.9095884,0.8858968,0.8755757,0.8850946,0.8958732,0.9108495,0.9312805,0.9378641,0.9434675,0.9478453,0.9455371,0.9434187,0.9399154,0.9374743,0.9345575,0.925861,0.9145706,0.9131221,0.9018971,0.8967105,0.8910938,0.888285,0.8862985,0.8848643,0.8878917,0.8919212,0.8982705,0.9061325,0.9143748,0.9234009,0.9324511,0.9456204,0.9627222,0.9909946,1.032744,1.076435,1.114572,1.143491,1.163226,1.178328,1.189686,1.199578,1.208288,1.2117,1.212352,1.213231,1.212364,1.211179,1.210391,1.209089,1.206248,1.204941,1.204579,1.203812,1.203692,1.204109,1.206947,1.213013,1.218673,1.226874,1.239617,1.253772,1.269609,1.287535,1.307823,1.328426,1.347381,1.36579,1.382379,1.396579,1.410096,1.425453,1.444933,1.470146,1.49757,1.524147,1.548736,1.565229,1.574593,1.582364,1.587329,1.59234,1.596619,1.59698,1.599123,1.601932,1.602466,1.602287,1.603797,1.602856,1.602764,1.600925,1.600833,1.598498,1.597712,1.595693,1.595469,1.595571,1.591693,1.587544,1.584753,1.582489,1.581598,1.578118,1.576536,1.573267,1.570321,1.568387,1.566432,1.565609,1.562426,1.561341,1.559817,1.557462,1.556499,1.554455,1.553676,1.55251,1.552046,1.552851,1.553104,1.553468
378344,CF,1,0,1.0298,0.9971209,0.97421,0.9608638,0.9436514,0.9383304,0.943,0.9559954,0.9769798,0.9874868,0.9990218,1.004498,1.005265,1.007259,1.00649,1.003497,1.002563,1.005457,0.9914336,0.9820911,0.9707062,0.9680753,0.9626613,0.9583172,0.9541482,0.9522434,0.9529172,0.9535336,0.955653,0.9598463,0.9660823,0.9722365,0.9793534,0.9876269,0.9959221,1.013882,1.035659,1.062572,1.094175,1.119542,1.136103,1.148879,1.156691,1.162228,1.166734,1.172433,1.175613,1.175806,1.174386,1.172247,1.170111,1.170033,1.169406,1.169513,1.168178,1.165559,1.163317,1.163287,1.165264,1.167965,1.170792,1.174313,1.178814,1.183771,1.190472,1.199536,1.209229,1.219491,1.229475,1.23935,1.248911,1.2567,1.263664,1.270639,1.277261,1.284374,1.294429,1.307232,1.320217,1.330875,1.338011,1.342467,1.344869,1.346327,1.346667,1.346832,1.348416,1.350252,1.351707,1.352689,1.352605,1.350879,1.349358,1.346692,1.345151,1.344728,1.344701,1.345379,1.345602,1.345948,1.345808,1.341496,1.336857,1.333181,1.330948,1.329283,1.330114,1.330185,1.3305,1.330753,1.328213,1.325234,1.321503,1.318137,1.314924,1.313878,1.313399,1.31448,1.315831,1.316763,1.317423,1.317961,1.315914,1.311886,1.308975
377447,STD,2,1,0.9643795,0.9377732,0.9228444,0.9064515,0.8981344,0.8901367,0.8980551,0.9048321,0.9175677,0.9284289,0.9338971,0.9374551,0.9396798,0.9383447,0.9385429,0.9361786,0.9395186,0.957074,0.9336771,0.9216344,0.9173793,0.9100285,0.9051576,0.9004628,0.8987942,0.89618,0.8944712,0.896035,0.8982006,0.9016644,0.9066253,0.9119186,0.9178803,0.9230791,0.9318472,0.9478369,0.9627133,0.9806278,1.001655,1.019768,1.032692,1.040987,1.047788,1.052389,1.057219,1.06128,1.063929,1.065442,1.066823,1.066566,1.065279,1.06303,1.061633,1.059301,1.058135,1.056867,1.056529,1.056492,1.056743,1.057748,1.059683,1.061588,1.063879,1.068148,1.073212,1.079138,1.085522,1.091255,1.097288,1.103036,1.108243,1.113417,1.118694,1.123946,1.128751,1.133481,1.138851,1.14605,1.15375,1.159243,1.162853,1.16589,1.168461,1.169636,1.17068,1.172044,1.172441,1.172674,1.17283,1.172338,1.171907,1.171618,1.171305,1.171386,1.170874,1.17049,1.170259,1.169887,1.169273,1.170303,1.172694,1.171319,1.167742,1.165821,1.164381,1.163781,1.163247,1.163116,1.16246,1.162003,1.161,1.160419,1.159699,1.158996,1.158294,1.157848,1.157419,1.157242,1.157131,1.157352,1.157717,1.157853,1.158296,1.159089,1.160071
378338,CF,2,1,0.8989656,0.8737664,0.8564616,0.8342589,0.8181561,0.8085279,0.8167157,0.8237917,0.8306248,0.8461226,0.8498317,0.8513238,0.8522357,0.8515148,0.849597,0.8475037,0.8472471,0.8531474,0.841178,0.8297405,0.8299932,0.8208149,0.8155363,0.8119335,0.8103541,0.8067131,0.8045864,0.8062248,0.8084188,0.8117126,0.8168855,0.8214903,0.8269259,0.8319555,0.8414415,0.8539058,0.8692757,0.8906763,0.914225,0.9331271,0.947174,0.9562823,0.9628615,0.9684917,0.9729542,0.9771201,0.9788228,0.9802804,0.9813696,0.9806864,0.979426,0.9767233,0.9745854,0.9723617,0.9709403,0.9697753,0.9687113,0.9686083,0.9682981,0.9692796,0.9718979,0.9737747,0.9768831,0.9823112,0.9877594,0.9940424,1.001419,1.008571,1.016564,1.024392,1.03098,1.037661,1.043779,1.049591,1.056329,1.064296,1.075243,1.089312,1.106159,1.123394,1.137494,1.149152,1.158539,1.164684,1.170168,1.174456,1.176508,1.178781,1.180584,1.180811,1.179474,1.177548,1.173769,1.170125,1.165231,1.160564,1.156058,1.151634,1.146681,1.143311,1.141672,1.137135,1.131463,1.127203,1.123506,1.120639,1.116981,1.114426,1.111366,1.109045,1.106417,1.104262,1.102854,1.100891,1.099687,1.09844,1.097384,1.096359,1.0954,1.094463,1.093498,1.092494,1.092884,1.093987,1.094255
378333,1 Star,0,0,0.9455579,0.9078305,0.8747526,0.8498976,0.8294466,0.8248863,0.8292626,0.8462213,0.8639435,0.8783574,0.8852106,0.8911966,0.8931628,0.8940286,0.8918095,0.888695,0.8829229,0.881395,0.872304,0.8652014,0.8579724,0.8508038,0.8441167,0.8400858,0.8368933,0.8366716,0.8353921,0.8372875,0.8416566,0.8471119,0.8550218,0.8637512,0.8732275,0.8838811,0.8957408,0.9145195,0.942459,0.9809463,1.025,1.062185,1.088346,1.106049,1.118823,1.128856,1.136989,1.143853,1.147456,1.14921,1.148964,1.147446,1.146047,1.143929,1.142996,1.142084,1.140761,1.138932,1.138379,1.138826,1.140713,1.143865,1.14881,1.155183,1.163503,1.174574,1.187829,1.203071,1.22068,1.240183,1.260087,1.279664,1.297966,1.313595,1.327421,1.341363,1.356649,1.37561,1.399594,1.427522,1.455221,1.477813,1.49447,1.506131,1.513564,1.518503,1.522386,1.525811,1.527778,1.529389,1.531925,1.532916,1.532952,1.532391,1.532048,1.530829,1.529068,1.527654,1.525972,1.524303,1.521805,1.519788,1.518926,1.515515,1.511882,1.508781,1.505075,1.502241,1.49918,1.496879,1.494572,1.49132,1.488595,1.486575,1.484142,1.482568,1.47937,1.477588,1.475672,1.473896,1.47269,1.470503,1.468996,1.468975,1.467663,1.467751,1.468762
378329,FR,2,1,0.9912007,0.9610807,0.9364626,0.9153388,0.9017674,0.897711,0.9042416,0.9192118,0.9401222,0.954397,0.9619183,0.9675692,0.9693418,0.9718526,0.9691296,0.9662837,0.966125,0.9780779,0.9567648,0.9442132,0.9351276,0.928879,0.9233136,0.9178725,0.9133258,0.9113768,0.9113929,0.9120213,0.9160435,0.9207731,0.9265394,0.9344859,0.9420603,0.9506648,0.9618122,0.9823916,1.005619,1.034432,1.068019,1.096309,1.114928,1.128836,1.138729,1.145754,1.152017,1.155924,1.159298,1.160231,1.160588,1.16017,1.157603,1.155307,1.153445,1.151778,1.15001,1.148383,1.14718,1.146976,1.147676,1.149179,1.151891,1.156392,1.161499,1.167963,1.176212,1.185503,1.196129,1.20753,1.219043,1.230443,1.240261,1.249189,1.258002,1.26652,1.274842,1.283168,1.293852,1.308172,1.321569,1.330826,1.337021,1.34162,1.345276,1.347747,1.349268,1.350068,1.350935,1.3512,1.351178,1.351487,1.350996,1.350476,1.349483,1.348574,1.347726,1.346687,1.345622,1.34378,1.343347,1.34356,1.345924,1.343199,1.338212,1.334615,1.331958,1.330072,1.32862,1.326435,1.324313,1.322423,1.320528,1.318903,1.31737,1.315732,1.314078,1.313246,1.311655,1.310065,1.309169,1.306898,1.30373,1.302264,1.300761,1.298197,1.297595
374478,ORG,2,1,1.123978,1.107867,1.102056,1.093243,1.081055,1.075704,1.0818,1.083288,1.091395,1.104793,1.111015,1.116627,1.119254,1.12326,1.122921,1.123444,1.119252,1.125795,1.117481,1.110456,1.107613,1.101981,1.098468,1.0955,1.091825,1.089394,1.089005,1.088639,1.088786,1.089175,1.089577,1.09082,1.093275,1.093166,1.096907,1.103141,1.109962,1.117267,1.12511,1.132759,1.138475,1.143273,1.146964,1.148368,1.14962,1.151098,1.152226,1.152939,1.153985,1.15387,1.152696,1.151739,1.150835,1.149732,1.148943,1.148147,1.147751,1.147181,1.146368,1.146445,1.147034,1.147712,1.148543,1.149743,1.150647,1.151395,1.152089,1.152981,1.154006,1.155207,1.156567,1.157595,1.159013,1.160144,1.161051,1.162025,1.163042,1.164548,1.165982,1.167085,1.167704,1.168436,1.168965,1.169431,1.16987,1.169892,1.169537,1.169393,1.169645,1.169516,1.169423,1.169985,1.170135,1.170165,1.170323,1.170195,1.170194,1.170127,1.170242,1.170353,1.171458,1.171048,1.170414,1.170014,1.169837,1.169891,1.169777,1.169968,1.169239,1.169224,1.16853,1.168436,1.168174,1.168233,1.167961,1.16838,1.16825,1.168125,1.168238,1.168,1.1681,1.16812,1.167332,1.16744,1.167253
377478,STD,1,0,1.029328,1.00017,0.990512,0.9500809,0.9344738,0.9189433,0.9510623,0.9498374,0.9531906,0.9920204,0.9898095,0.9899781,0.9920778,0.9844774,0.9859135,0.9806793,0.9868202,1.003094,0.9786794,0.9599315,0.9776227,0.9519451,0.9404294,0.9350589,0.9388367,0.9301511,0.9256551,0.9298553,0.9327863,0.9381974,0.9469199,0.953261,0.9630277,0.9681875,0.9875777,1.005782,1.02283,1.051867,1.082691,1.11199,1.133612,1.145072,1.153026,1.160743,1.167162,1.172965,1.173713,1.175542,1.177213,1.172093,1.17322,1.170701,1.16846,1.165453,1.164555,1.164732,1.163956,1.16466,1.162182,1.163878,1.170148,1.170071,1.173476,1.185027,1.193538,1.204132,1.21513,1.224486,1.235937,1.245888,1.255209,1.265137,1.273873,1.281909,1.290393,1.299991,1.310816,1.321972,1.334579,1.348227,1.355005,1.358979,1.361143,1.359146,1.36054,1.364419,1.36394,1.365542,1.367548,1.366431,1.365763,1.36572,1.36286,1.363989,1.362508,1.3618,1.362022,1.363204,1.36042,1.360248,1.364713,1.360636,1.352567,1.349467,1.348334,1.351618,1.348634,1.349739,1.346717,1.343846,1.341057,1.33756,1.337763,1.334334,1.335221,1.334222,1.33516,1.33576,1.334796,1.336039,1.336447,1.332038,1.334953,1.338776,1.340362
372755,2 stars,1,1,0.9798754,0.9395304,0.918316,0.8870094,0.8677471,0.852475,0.8694264,0.8801532,0.8886604,0.9137184,0.9185616,0.9225875,0.925626,0.9209099,0.9185871,0.9117489,0.9101023,0.9099982,0.8989381,0.8867325,0.8939963,0.8777837,0.8699803,0.8652356,0.8651433,0.8602697,0.8584084,0.8622524,0.8660007,0.871289,0.8783463,0.8852204,0.8950319,0.9018079,0.916306,0.9309889,0.9532056,0.9887409,1.024492,1.056079,1.079349,1.090611,1.099808,1.109452,1.11535,1.12266,1.125676,1.12807,1.130474,1.128375,1.129417,1.128451,1.127467,1.125778,1.123514,1.122262,1.12054,1.120615,1.119507,1.120943,1.126836,1.129258,1.133569,1.143951,1.155072,1.168847,1.183707,1.1992,1.215415,1.229056,1.241999,1.25379,1.263819,1.273979,1.285406,1.300067,1.318532,1.336952,1.355745,1.374502,1.387037,1.395914,1.403128,1.407178,1.413149,1.419749,1.422099,1.426506,1.43147,1.433464,1.43516,1.437222,1.436387,1.437763,1.434168,1.430896,1.425927,1.422,1.414229,1.407976,1.404742,1.398646,1.391162,1.386479,1.380858,1.379167,1.372693,1.370165,1.365355,1.362702,1.360329,1.358473,1.359138,1.357543,1.358865,1.35898,1.359736,1.360158,1.360183,1.361267,1.362548,1.362029,1.366228,1.369883,1.373387
377444,STD,0,0,0.8224139,0.7779455,0.7445978,0.713771,0.691417,0.6797732,0.6863304,0.6997786,0.7152352,0.7337022,0.7393593,0.7439008,0.744901,0.743339,0.740703,0.7355286,0.7314262,0.7311882,0.7179164,0.7072015,0.7004434,0.6915686,0.6838602,0.6779455,0.6746244,0.6708543,0.6696761,0.671261,0.6744794,0.6801389,0.6875318,0.695794,0.7050735,0.714384,0.7276199,0.7472515,0.775984,0.8179004,0.8646911,0.906126,0.9353272,0.955254,0.9697842,0.9810278,0.9907578,0.9988212,1.003137,1.005061,1.006281,1.004275,0.9995146,0.9942695,0.9901064,0.9861518,0.9825829,0.9797897,0.9771054,0.9768074,0.9774696,0.9799986,0.9854005,0.9915009,1.000295,1.012869,1.027865,1.045686,1.066107,1.088216,1.11223,1.135615,1.156636,1.175888,1.193041,1.210226,1.229653,1.253445,1.284214,1.319357,1.354095,1.382206,1.400773,1.412798,1.420656,1.425565,1.42946,1.432811,1.435043,1.437544,1.440052,1.441168,1.441147,1.441907,1.440902,1.440709,1.438258,1.436476,1.434785,1.433134,1.431157,1.429985,1.430896,1.42684,1.42013,1.415605,1.411244,1.40766,1.403333,1.400073,1.396288,1.392281,1.388807,1.385125,1.382128,1.377956,1.375351,1.372288,1.370224,1.367583,1.364639,1.362857,1.360196,1.35749,1.358539,1.359534,1.360775
373388,2 stars,0,1,1.085656,1.041772,1.017246,0.9689116,0.9411737,0.9285569,0.9524113,0.9564128,0.9642678,0.9970945,1.00009,1.000171,1.006616,0.9988933,0.9965662,0.9887047,0.9890718,0.9861318,0.9745405,0.9602063,0.9717948,0.9513636,0.9410855,0.9357835,0.9367446,0.9294981,0.9249895,0.9303921,0.9336217,0.9385283,0.9462445,0.9525182,0.9625825,0.9680359,0.9846337,0.9993448,1.022757,1.063623,1.106977,1.146997,1.175119,1.192714,1.205096,1.215376,1.223642,1.230821,1.230754,1.231775,1.233587,1.228621,1.228988,1.226573,1.224157,1.221286,1.21984,1.219365,1.217662,1.218437,1.217505,1.220776,1.230062,1.233571,1.240213,1.255416,1.270069,1.28745,1.306832,1.325951,1.347597,1.367538,1.385946,1.403366,1.419071,1.435073,1.452482,1.475326,1.50384,1.531976,1.561415,1.591954,1.611472,1.624791,1.632606,1.634581,1.638171,1.643666,1.642957,1.645446,1.649123,1.649122,1.648799,1.65012,1.647468,1.64918,1.645934,1.643355,1.639779,1.639966,1.636018,1.633663,1.636083,1.631574,1.623152,1.619692,1.615627,1.617815,1.610342,1.609625,1.604125,1.601043,1.596611,1.593699,1.593323,1.588201,1.588373,1.585626,1.582918,1.580657,1.577628,1.579855,1.581755,1.577254,1.583512,1.591809,1.59574
